Time,Current density,Voltage amplitude
3.00E-04,-3.95E-08,15.8
9.00E-04,-3.95E-08,15.8
0.0015,-3.95E-08,15.8
0.0021,-3.95E-08,15.8
0.0027,-3.95E-08,15.8
0.0033,-3.95E-08,15.8
0.0039,-3.95E-08,15.8
0.0045,-3.95E-08,15.8
0.0051,-3.95E-08,15.8
0.0057,-3.95E-08,15.8
0.0063,-3.95E-08,15.8
0.0069,-3.95E-08,15.8
0.0075,-3.95E-08,15.8
0.0081,-3.95E-08,15.8
0.0087,-3.95E-08,15.8
0.0093,-3.95E-08,15.8
0.0099,-3.95E-08,15.8
0.0105,-3.95E-08,15.8
0.0111,-3.95E-08,15.8
0.0117,-3.95E-08,15.8
0.0123,-3.95E-08,15.8
0.0129,-3.95E-08,15.8
0.0135,-3.95E-08,15.8
0.0141,-3.95E-08,15.8
0.0147,-3.95E-08,15.8
0.0153,-3.95E-08,15.8
0.0159,-3.95E-08,15.8
0.0165,-3.95E-08,15.8
0.0171,-3.95E-08,15.8
0.0177,-3.95E-08,15.8
0.0183,-3.95E-08,15.8
0.0189,-3.95E-08,15.8
0.0195,-3.95E-08,15.8
0.0201,-3.95E-08,15.8
0.0207,-3.95E-08,15.8
0.0213,-3.95E-08,15.8
0.0219,-3.95E-08,15.8
0.0225,-3.95E-08,15.8
0.0231,-3.95E-08,15.8
0.0237,-3.95E-08,15.8
0.0243,-3.95E-08,15.8
0.0249,-3.95E-08,15.8
0.0255,-3.95E-08,15.8
0.0261,-3.95E-08,15.8
0.0267,-3.95E-08,15.8
0.0273,-3.95E-08,15.8
0.0279,-3.95E-08,15.8
0.0285,-3.95E-08,15.8
0.0291,-3.95E-08,15.8
0.0297,-3.95E-08,15.8
0.0303,-3.95E-08,15.8
0.0309,-3.95E-08,15.8
0.0315,-3.95E-08,15.8
0.0321,-3.95E-08,15.8
0.0327,-3.95E-08,15.8
0.0333,-3.95E-08,15.8
0.0339,-3.95E-08,15.8
0.0345,-3.95E-08,15.8
0.0351,-3.95E-08,15.8
0.0357,-3.95E-08,15.8
0.0363,-3.95E-08,15.8
0.0369,-3.95E-08,15.8
0.0375,-3.95E-08,15.8
0.0381,-3.95E-08,15.8
0.0387,-3.95E-08,15.8
0.0393,-3.95E-08,15.8
0.0399,-3.95E-08,15.8
0.0405,-3.95E-08,15.8
0.0411,-3.95E-08,15.8
0.0417,-3.95E-08,15.8
0.0423,-3.95E-08,15.8
0.0429,-3.95E-08,15.8
0.0435,-3.95E-08,15.8
0.0441,-3.95E-08,15.8
0.0447,-3.95E-08,15.8
0.0453,-3.95E-08,15.8
0.0459,-3.95E-08,15.8
0.0465,-3.95E-08,15.8
0.0471,-3.95E-08,15.8
0.0477,-3.95E-08,15.8
0.0483,-3.95E-08,15.8
0.0489,-3.95E-08,15.8
0.0495,-3.95E-08,15.8
0.0501,-3.95E-08,15.8
0.0507,-3.95E-08,15.8
0.0513,-3.95E-08,15.8
0.0519,-3.95E-08,15.8
0.0525,-3.95E-08,15.8
0.0531,-3.95E-08,15.8
0.0537,-3.95E-08,15.8
0.0543,-3.95E-08,15.8
0.0549,-3.95E-08,15.8
0.0555,-3.95E-08,15.8
0.0561,-3.95E-08,15.8
0.0567,-3.95E-08,15.8
0.0573,-3.95E-08,15.8
0.0579,-3.95E-08,15.8
0.0585,-3.95E-08,15.8
0.0591,-3.95E-08,15.8
0.0597,-3.95E-08,15.8
0.0603,-3.95E-08,15.8
0.0609,-3.95E-08,15.8
0.0615,-3.95E-08,15.8
0.0621,-3.95E-08,15.8
0.0627,-3.95E-08,15.8
0.0633,-3.95E-08,15.8
0.0639,-3.94E-08,15.8
0.0645,-3.94E-08,15.8
0.0651,-3.94E-08,15.8
0.0657,-3.94E-08,15.8
0.0663,-3.94E-08,15.8
0.0669,-3.94E-08,15.8
0.0675,-3.94E-08,15.8
0.0681,-3.94E-08,15.8
0.0687,-3.94E-08,15.8
0.0693,-3.94E-08,15.8
0.0699,-3.94E-08,15.8
0.0705,-3.94E-08,15.8
0.0711,-3.94E-08,15.8
0.0717,-3.94E-08,15.8
0.0723,-3.94E-08,15.8
0.0729,-3.94E-08,15.8
0.0735,-3.94E-08,15.8
0.0741,-3.94E-08,15.8
0.0747,-3.94E-08,15.8
0.0753,-3.94E-08,15.8
0.0759,-3.94E-08,15.8
0.0765,-3.94E-08,15.8
0.0771,-3.94E-08,15.8
0.0777,-3.94E-08,15.8
0.0783,-3.94E-08,15.8
0.0789,-3.94E-08,15.8
0.0795,-3.94E-08,15.8
0.0801,-3.94E-08,15.8
0.0807,-3.94E-08,15.8
0.0813,-3.94E-08,15.8
0.0819,-3.94E-08,15.8
0.0825,-3.94E-08,15.8
0.0831,-3.94E-08,15.8
0.0837,-3.94E-08,15.8
0.0843,-3.94E-08,15.8
0.0849,-3.94E-08,15.8
0.0855,-3.94E-08,15.8
0.0861,-3.94E-08,15.8
0.0867,-3.94E-08,15.8
0.0873,-3.94E-08,15.8
0.0879,-3.94E-08,15.8
0.0885,-3.94E-08,15.8
0.0891,-3.94E-08,15.8
0.0897,-3.94E-08,15.8
0.0903,-3.94E-08,15.8
0.0909,-3.94E-08,15.8
0.0915,-3.94E-08,15.8
0.0921,-3.94E-08,15.8
0.0927,-3.94E-08,15.8
0.0933,-3.94E-08,15.8
0.0939,-3.94E-08,15.8
0.0945,-3.94E-08,15.8
0.0951,-3.94E-08,15.8
0.0957,-3.94E-08,15.8
0.0963,-3.94E-08,15.8
0.0969,-3.94E-08,15.8
0.0975,-3.94E-08,15.8
0.0981,-3.94E-08,15.8
0.0987,-3.94E-08,15.8
0.0993,-3.94E-08,15.8
0.0999,-3.94E-08,15.8
0.1002,0.00594,15.8
0.1004,0.0119,15.8
0.1006,0.01785,15.8
0.1008,0.0238,15.8
0.101,0.02975,15.8
0.1012,0.03569,15.8
0.1015,0.04164,15.8
0.1017,0.04757,15.8
0.1019,0.05351,15.8
0.1021,0.05944,15.8
0.1023,0.06537,15.8
0.1025,0.07129,15.8
0.1027,0.07721,15.8
0.1029,0.08313,15.8
0.1031,0.08904,15.8
0.1033,0.09496,15.8
0.1036,0.10086,15.8
0.1038,0.10677,15.8
0.104,0.11267,15.8
0.1042,0.11857,15.8
0.1044,0.12446,15.8
0.1046,0.13035,15.8
0.1048,0.13624,15.8
0.105,0.14213,15.8
0.1052,0.14801,15.8
0.1054,0.15389,15.8
0.1057,0.15976,15.8
0.1059,0.16563,15.8
0.1061,0.1715,15.8
0.1063,0.17736,15.8
0.1065,0.18322,15.8
0.1067,0.18908,15.8
0.1069,0.19493,15.8
0.1071,0.20078,15.8
0.1073,0.20663,15.8
0.1075,0.21247,15.8
0.1078,0.2183,15.8
0.108,0.22414,15.8
0.1082,0.22996,15.8
0.1084,0.23579,15.8
0.1086,0.24161,15.8
0.1088,0.24742,15.8
0.109,0.25323,15.8
0.1092,0.25904,15.8
0.1094,0.26484,15.8
0.1096,0.27063,15.8
0.1099,0.27642,15.8
0.1101,0.28221,15.8
0.1103,0.28799,15.8
0.1105,0.29376,15.8
0.1107,0.29953,15.8
0.1109,0.30529,15.8
0.1111,0.31105,15.8
0.1113,0.3168,15.8
0.1115,0.32255,15.8
0.1117,0.32829,15.8
0.112,0.33402,15.8
0.1122,0.33974,15.8
0.1124,0.34546,15.8
0.1126,0.35117,15.8
0.1128,0.35688,15.8
0.113,0.36258,15.8
0.1132,0.36827,15.8
0.1134,0.37395,15.8
0.1136,0.37962,15.8
0.1138,0.38529,15.8
0.1141,0.39095,15.8
0.1143,0.39659,15.8
0.1145,0.40223,15.8
0.1147,0.40787,15.8
0.1149,0.41349,15.8
0.1151,0.4191,15.8
0.1153,0.4247,15.8
0.1155,0.4303,15.8
0.1157,0.43588,15.8
0.1159,0.44145,15.8
0.1162,0.44701,15.8
0.1164,0.45256,15.8
0.1166,0.4581,15.8
0.1168,0.46363,15.8
0.117,0.46914,15.8
0.1172,0.47465,15.8
0.1174,0.48014,15.8
0.1176,0.48561,15.8
0.1178,0.49108,15.8
0.118,0.49652,15.8
0.1183,0.50196,15.8
0.1185,0.50738,15.8
0.1187,0.51278,15.8
0.1189,0.51817,15.8
0.1191,0.52354,15.8
0.1193,0.5289,15.8
0.1195,0.53423,15.8
0.1197,0.53955,15.8
0.1199,0.54485,15.8
0.1201,0.55013,15.8
0.1204,0.5554,15.8
0.1206,0.56064,15.8
0.1208,0.56586,15.8
0.121,0.57106,15.8
0.1212,0.57624,15.8
0.1214,0.58139,15.8
0.1216,0.58652,15.8
0.1218,0.59162,15.8
0.122,0.5967,15.8
0.1222,0.60175,15.8
0.1225,0.60678,15.8
0.1227,0.61177,15.8
0.1229,0.61674,15.8
0.1231,0.62168,15.8
0.1233,0.62658,15.8
0.1235,0.63145,15.8
0.1237,0.63629,15.8
0.1239,0.64109,15.8
0.1241,0.64585,15.8
0.1243,0.65058,15.8
0.1246,0.65527,15.8
0.1248,0.65991,15.8
0.125,0.66452,15.8
0.1252,0.66908,15.8
0.1254,0.67359,15.8
0.1256,0.67806,15.8
0.1258,0.68247,15.8
0.126,0.68684,15.8
0.1262,0.69115,15.8
0.1264,0.69541,15.8
0.1267,0.6996,15.8
0.1269,0.70374,15.8
0.1271,0.70782,15.8
0.1273,0.71183,15.8
0.1275,0.71577,15.8
0.1277,0.71964,15.8
0.1279,0.72344,15.8
0.1281,0.72717,15.8
0.1283,0.73081,15.8
0.1285,0.73438,15.8
0.1288,0.73785,15.8
0.129,0.74125,15.8
0.1292,0.74455,15.8
0.1294,0.74775,15.8
0.1296,0.75086,15.8
0.1298,0.75387,15.8
0.13,0.75677,15.8
0.1302,0.75957,15.8
0.1304,0.76225,15.8
0.1306,0.76482,15.8
0.1309,0.76727,15.8
0.1311,0.76961,15.8
0.1313,0.77182,15.8
0.1315,0.7739,15.8
0.1317,0.77585,15.8
0.1319,0.77767,15.8
0.1321,0.77936,15.8
0.1323,0.78092,15.8
0.1325,0.78233,15.8
0.1327,0.78361,15.8
0.133,0.78475,15.8
0.1332,0.78574,15.8
0.1334,0.7866,15.8
0.1336,0.78731,15.8
0.1338,0.78789,15.8
0.134,0.78832,15.8
0.1342,0.78862,15.8
0.1344,0.78878,15.8
0.1346,0.7888,15.8
0.1348,0.78869,15.8
0.1351,0.78846,15.8
0.1353,0.78809,15.8
0.1355,0.7876,15.8
0.1357,0.787,15.8
0.1359,0.78627,15.8
0.1361,0.78543,15.8
0.1363,0.78449,15.8
0.1365,0.78344,15.8
0.1367,0.78229,15.8
0.1369,0.78104,15.8
0.1372,0.7797,15.8
0.1374,0.77827,15.8
0.1376,0.77676,15.8
0.1378,0.77517,15.8
0.138,0.7735,15.8
0.1382,0.77176,15.8
0.1384,0.76994,15.8
0.1386,0.76806,15.8
0.1388,0.76612,15.8
0.139,0.76411,15.8
0.1393,0.76205,15.8
0.1395,0.75992,15.8
0.1397,0.75775,15.8
0.1399,0.75552,15.8
0.1401,0.75323,15.8
0.1403,0.7509,15.8
0.1405,0.74852,15.8
0.1407,0.74609,15.8
0.1409,0.74362,15.8
0.1411,0.7411,15.8
0.1414,0.73853,15.8
0.1416,0.73592,15.8
0.1418,0.73326,15.8
0.142,0.73056,15.8
0.1422,0.72782,15.8
0.1424,0.72503,15.8
0.1426,0.72219,15.8
0.1428,0.71931,15.8
0.143,0.71639,15.8
0.1432,0.71342,15.8
0.1435,0.71041,15.8
0.1437,0.70735,15.8
0.1439,0.70424,15.8
0.1441,0.70108,15.8
0.1443,0.69787,15.8
0.1445,0.69462,15.8
0.1447,0.69131,15.8
0.1449,0.68795,15.8
0.1451,0.68454,15.8
0.1453,0.68108,15.8
0.1456,0.67756,15.8
0.1458,0.67398,15.8
0.146,0.67035,15.8
0.1462,0.66666,15.8
0.1464,0.66292,15.8
0.1466,0.65911,15.8
0.1468,0.65525,15.8
0.147,0.65133,15.8
0.1472,0.64734,15.8
0.1474,0.6433,15.8
0.1477,0.6392,15.8
0.1479,0.63503,15.8
0.1481,0.63081,15.8
0.1483,0.62653,15.8
0.1485,0.62219,15.8
0.1487,0.61779,15.8
0.1489,0.61333,15.8
0.1491,0.60882,15.8
0.1493,0.60426,15.8
0.1495,0.59964,15.8
0.1498,0.59497,15.8
0.15,0.59026,15.8
0.1502,0.58549,15.8
0.1504,0.58069,15.8
0.1506,0.57584,15.8
0.1508,0.57095,15.8
0.151,0.56602,15.8
0.1512,0.56106,15.8
0.1514,0.55607,15.8
0.1516,0.55105,15.8
0.1519,0.546,15.8
0.1521,0.54093,15.8
0.1523,0.53584,15.8
0.1525,0.53074,15.8
0.1527,0.52562,15.8
0.1529,0.52049,15.8
0.1531,0.51535,15.8
0.1533,0.51021,15.8
0.1535,0.50506,15.8
0.1537,0.49992,15.8
0.154,0.49478,15.8
0.1542,0.48964,15.8
0.1544,0.48451,15.8
0.1546,0.4794,15.8
0.1548,0.47429,15.8
0.155,0.4692,15.8
0.1552,0.46413,15.8
0.1554,0.45908,15.8
0.1556,0.45405,15.8
0.1558,0.44904,15.8
0.1561,0.44405,15.8
0.1563,0.4391,15.8
0.1565,0.43417,15.8
0.1567,0.42927,15.8
0.1569,0.4244,15.8
0.1571,0.41956,15.8
0.1573,0.41475,15.8
0.1575,0.40998,15.8
0.1577,0.40524,15.8
0.1579,0.40054,15.8
0.1582,0.39588,15.8
0.1584,0.39125,15.8
0.1586,0.38666,15.8
0.1588,0.38211,15.8
0.159,0.3776,15.8
0.1592,0.37313,15.8
0.1594,0.3687,15.8
0.1596,0.36431,15.8
0.1598,0.35996,15.8
0.16,0.35565,15.8
0.1603,0.35139,15.8
0.1605,0.34716,15.8
0.1607,0.34298,15.8
0.1609,0.33884,15.8
0.1611,0.33474,15.8
0.1613,0.33068,15.8
0.1615,0.32667,15.8
0.1617,0.3227,15.8
0.1619,0.31877,15.8
0.1621,0.31488,15.8
0.1624,0.31104,15.8
0.1626,0.30723,15.8
0.1628,0.30347,15.8
0.163,0.29975,15.8
0.1632,0.29607,15.8
0.1634,0.29244,15.8
0.1636,0.28884,15.8
0.1638,0.28529,15.8
0.164,0.28177,15.8
0.1642,0.2783,15.8
0.1645,0.27486,15.8
0.1647,0.27147,15.8
0.1649,0.26812,15.8
0.1651,0.2648,15.8
0.1653,0.26152,15.8
0.1655,0.25829,15.8
0.1657,0.25509,15.8
0.1659,0.25193,15.8
0.1661,0.24881,15.8
0.1663,0.24572,15.8
0.1666,0.24267,15.8
0.1668,0.23966,15.8
0.167,0.23669,15.8
0.1672,0.23375,15.8
0.1674,0.23085,15.8
0.1676,0.22798,15.8
0.1678,0.22515,15.8
0.168,0.22235,15.8
0.1682,0.21959,15.8
0.1684,0.21686,15.8
0.1687,0.21417,15.8
0.1689,0.21151,15.8
0.1691,0.20888,15.8
0.1693,0.20628,15.8
0.1695,0.20372,15.8
0.1697,0.20119,15.8
0.1699,0.19869,15.8
0.1701,0.19623,15.8
0.1703,0.19379,15.8
0.1705,0.19138,15.8
0.1708,0.18901,15.8
0.171,0.18666,15.8
0.1712,0.18435,15.8
0.1714,0.18206,15.8
0.1716,0.1798,15.8
0.1718,0.17757,15.8
0.172,0.17537,15.8
0.1722,0.1732,15.8
0.1724,0.17105,15.8
0.1726,0.16893,15.8
0.1729,0.16684,15.8
0.1731,0.16478,15.8
0.1733,0.16274,15.8
0.1735,0.16073,15.8
0.1737,0.15874,15.8
0.1739,0.15678,15.8
0.1741,0.15484,15.8
0.1743,0.15293,15.8
0.1745,0.15104,15.8
0.1747,0.14917,15.8
0.175,0.14733,15.8
0.1752,0.14552,15.8
0.1754,0.14372,15.8
0.1756,0.14195,15.8
0.1758,0.1402,15.8
0.176,0.13847,15.8
0.1762,0.13677,15.8
0.1764,0.13508,15.8
0.1766,0.13342,15.8
0.1768,0.13178,15.8
0.1771,0.13016,15.8
0.1773,0.12856,15.8
0.1775,0.12698,15.8
0.1777,0.12542,15.8
0.1779,0.12387,15.8
0.1781,0.12235,15.8
0.1783,0.12085,15.8
0.1785,0.11937,15.8
0.1787,0.1179,15.8
0.1789,0.11645,15.8
0.1792,0.11503,15.8
0.1794,0.11362,15.8
0.1796,0.11222,15.8
0.1798,0.11085,15.8
0.18,0.10949,15.8
0.1802,0.10815,15.8
0.1804,0.10682,15.8
0.1806,0.10551,15.8
0.1808,0.10422,15.8
0.181,0.10294,15.8
0.1813,0.10168,15.8
0.1815,0.10044,15.8
0.1817,0.09921,15.8
0.1819,0.09799,15.8
0.1821,0.09679,15.8
0.1823,0.09561,15.8
0.1825,0.09443,15.8
0.1827,0.09328,15.8
0.1829,0.09214,15.8
0.1831,0.09101,15.8
0.1834,0.08989,15.8
0.1836,0.08879,15.8
0.1838,0.08771,15.8
0.184,0.08663,15.8
0.1842,0.08557,15.8
0.1844,0.08452,15.8
0.1846,0.08349,15.8
0.1848,0.08246,15.8
0.185,0.08145,15.8
0.1852,0.08045,15.8
0.1855,0.07946,15.8
0.1857,0.07849,15.8
0.1859,0.07753,15.8
0.1861,0.07657,15.8
0.1863,0.07563,15.8
0.1865,0.07471,15.8
0.1867,0.07379,15.8
0.1869,0.07288,15.8
0.1871,0.07198,15.8
0.1873,0.0711,15.8
0.1876,0.07022,15.8
0.1878,0.06936,15.8
0.188,0.0685,15.8
0.1882,0.06766,15.8
0.1884,0.06682,15.8
0.1886,0.066,15.8
0.1888,0.06518,15.8
0.189,0.06438,15.8
0.1892,0.06358,15.8
0.1894,0.06279,15.8
0.1897,0.06201,15.8
0.1899,0.06125,15.8
0.1901,0.06049,15.8
0.1903,0.05973,15.8
0.1905,0.05899,15.8
0.1907,0.05826,15.8
0.1909,0.05753,15.8
0.1911,0.05681,15.8
0.1913,0.05611,15.8
0.1915,0.0554,15.8
0.1918,0.05471,15.8
0.192,0.05403,15.8
0.1922,0.05335,15.8
0.1924,0.05268,15.8
0.1926,0.05202,15.8
0.1928,0.05137,15.8
0.193,0.05072,15.8
0.1932,0.05008,15.8
0.1934,0.04945,15.8
0.1936,0.04882,15.8
0.1939,0.0482,15.8
0.1941,0.04759,15.8
0.1943,0.04699,15.8
0.1945,0.04639,15.8
0.1947,0.0458,15.8
0.1949,0.04522,15.8
0.1951,0.04464,15.8
0.1953,0.04407,15.8
0.1955,0.0435,15.8
0.1957,0.04294,15.8
0.196,0.04239,15.8
0.1962,0.04185,15.8
0.1964,0.04131,15.8
0.1966,0.04077,15.8
0.1968,0.04024,15.8
0.197,0.03972,15.8
0.1972,0.0392,15.8
0.1974,0.03869,15.8
0.1976,0.03819,15.8
0.1978,0.03769,15.8
0.1981,0.03719,15.8
0.1983,0.0367,15.8
0.1985,0.03622,15.8
0.1987,0.03574,15.8
0.1989,0.03527,15.8
0.1991,0.0348,15.8
0.1993,0.03434,15.8
0.1995,0.03388,15.8
0.1997,0.03343,15.8
0.1999,0.03298,15.8
0.2002,0.03254,15.8
0.2004,0.0321,15.8
0.2006,0.03166,15.8
0.2008,0.03123,15.8
0.201,0.03081,15.8
0.2012,0.03039,15.8
0.2014,0.02997,15.8
0.2016,0.02956,15.8
0.2018,0.02916,15.8
0.202,0.02875,15.8
0.2023,0.02836,15.8
0.2025,0.02796,15.8
0.2027,0.02757,15.8
0.2029,0.02719,15.8
0.2031,0.0268,15.8
0.2033,0.02643,15.8
0.2035,0.02605,15.8
0.2037,0.02568,15.8
0.2039,0.02532,15.8
0.2041,0.02496,15.8
0.2044,0.0246,15.8
0.2046,0.02424,15.8
0.2048,0.02389,15.8
0.205,0.02355,15.8
0.2052,0.0232,15.8
0.2054,0.02286,15.8
0.2056,0.02253,15.8
0.2058,0.02219,15.8
0.206,0.02186,15.8
0.2062,0.02154,15.8
0.2065,0.02122,15.8
0.2067,0.0209,15.8
0.2069,0.02058,15.8
0.2071,0.02027,15.8
0.2073,0.01996,15.8
0.2075,0.01965,15.8
0.2077,0.01935,15.8
0.2079,0.01905,15.8
0.2081,0.01875,15.8
0.2083,0.01846,15.8
0.2086,0.01817,15.8
0.2088,0.01788,15.8
0.209,0.01759,15.8
0.2092,0.01731,15.8
0.2094,0.01703,15.8
0.2096,0.01676,15.8
0.2098,0.01648,15.8
0.21,0.01621,15.8
0.2102,0.01594,15.8
0.2104,0.01568,15.8
0.2107,0.01542,15.8
0.2109,0.01516,15.8
0.2111,0.0149,15.8
0.2113,0.01465,15.8
0.2115,0.01439,15.8
0.2117,0.01414,15.8
0.2119,0.0139,15.8
0.2121,0.01365,15.8
0.2123,0.01341,15.8
0.2125,0.01317,15.8
0.2128,0.01293,15.8
0.213,0.0127,15.8
0.2132,0.01247,15.8
0.2134,0.01224,15.8
0.2136,0.01201,15.8
0.2138,0.01178,15.8
0.214,0.01156,15.8
0.2142,0.01134,15.8
0.2144,0.01112,15.8
0.2146,0.0109,15.8
0.2149,0.01069,15.8
0.2151,0.01048,15.8
0.2153,0.01027,15.8
0.2155,0.01006,15.8
0.2157,0.00986,15.8
0.2159,0.00965,15.8
0.2161,0.00945,15.8
0.2163,0.00925,15.8
0.2165,0.00906,15.8
0.2167,0.00886,15.8
0.217,0.00867,15.8
0.2172,0.00848,15.8
0.2174,0.00829,15.8
0.2176,0.0081,15.8
0.2178,0.00792,15.8
0.218,0.00774,15.8
0.2182,0.00756,15.8
0.2184,0.00738,15.8
0.2186,0.0072,15.8
0.2188,0.00703,15.8
0.2191,0.00686,15.8
0.2193,0.00669,15.8
0.2195,0.00652,15.8
0.2197,0.00636,15.8
0.2199,0.00619,15.8
0.2201,0.00603,15.8
0.2203,0.00587,15.8
0.2205,0.00572,15.8
0.2207,0.00556,15.8
0.2209,0.00541,15.8
0.2212,0.00526,15.8
0.2214,0.00511,15.8
0.2216,0.00497,15.8
0.2218,0.00482,15.8
0.222,0.00468,15.8
0.2222,0.00454,15.8
0.2224,0.0044,15.8
0.2226,0.00427,15.8
0.2228,0.00414,15.8
0.223,0.00401,15.8
0.2233,0.00388,15.8
0.2235,0.00375,15.8
0.2237,0.00363,15.8
0.2239,0.00351,15.8
0.2241,0.00339,15.8
0.2243,0.00327,15.8
0.2245,0.00316,15.8
0.2247,0.00305,15.8
0.2249,0.00294,15.8
0.2251,0.00283,15.8
0.2254,0.00272,15.8
0.2256,0.00262,15.8
0.2258,0.00252,15.8
0.226,0.00242,15.8
0.2262,0.00233,15.8
0.2264,0.00223,15.8
0.2266,0.00214,15.8
0.2268,0.00205,15.8
0.227,0.00196,15.8
0.2272,0.00188,15.8
0.2275,0.00179,15.8
0.2277,0.00171,15.8
0.2279,0.00163,15.8
0.2281,0.00155,15.8
0.2283,0.00148,15.8
0.2285,0.0014,15.8
0.2287,0.00133,15.8
0.2289,0.00126,15.8
0.2291,0.00119,15.8
0.2293,0.00113,15.8
0.2296,0.00106,15.8
0.2298,9.97E-04,15.8
0.23,9.35E-04,15.8
0.2302,8.75E-04,15.8
0.2304,8.17E-04,15.8
0.2306,7.59E-04,15.8
0.2308,7.04E-04,15.8
0.231,6.50E-04,15.8
0.2312,5.97E-04,15.8
0.2314,5.45E-04,15.8
0.2317,4.95E-04,15.8
0.2319,4.47E-04,15.8
0.2321,3.99E-04,15.8
0.2323,3.53E-04,15.8
0.2325,3.08E-04,15.8
0.2327,2.64E-04,15.8
0.2329,2.21E-04,15.8
0.2331,1.79E-04,15.8
0.2333,1.39E-04,15.8
0.2335,9.91E-05,15.8
0.2338,6.05E-05,15.8
0.234,2.29E-05,15.8
0.2342,-1.38E-05,15.8
0.2344,-4.95E-05,15.8
0.2346,-8.42E-05,15.8
0.2348,-1.18E-04,15.8
0.235,-1.51E-04,15.8
0.2352,-1.83E-04,15.8
0.2354,-2.14E-04,15.8
0.2356,-2.45E-04,15.8
0.2359,-2.74E-04,15.8
0.2361,-3.03E-04,15.8
0.2363,-3.32E-04,15.8
0.2365,-3.59E-04,15.8
0.2367,-3.86E-04,15.8
0.2369,-4.12E-04,15.8
0.2371,-4.38E-04,15.8
0.2373,-4.63E-04,15.8
0.2375,-4.88E-04,15.8
0.2377,-5.12E-04,15.8
0.238,-5.35E-04,15.8
0.2382,-5.58E-04,15.8
0.2384,-5.80E-04,15.8
0.2386,-6.02E-04,15.8
0.2388,-6.23E-04,15.8
0.239,-6.44E-04,15.8
0.2392,-6.64E-04,15.8
0.2394,-6.84E-04,15.8
0.2396,-7.03E-04,15.8
0.2398,-7.22E-04,15.8
0.2401,-7.41E-04,15.8
0.2403,-7.59E-04,15.8
0.2405,-7.77E-04,15.8
0.2407,-7.94E-04,15.8
0.2409,-8.11E-04,15.8
0.2411,-8.28E-04,15.8
0.2413,-8.44E-04,15.8
0.2415,-8.60E-04,15.8
0.2417,-8.75E-04,15.8
0.2419,-8.91E-04,15.8
0.2422,-9.06E-04,15.8
0.2424,-9.20E-04,15.8
0.2426,-9.34E-04,15.8
0.2428,-9.48E-04,15.8
0.243,-9.62E-04,15.8
0.2432,-9.75E-04,15.8
0.2434,-9.88E-04,15.8
0.2436,-0.001,15.8
0.2438,-0.00101,15.8
0.244,-0.00103,15.8
0.2443,-0.00104,15.8
0.2445,-0.00105,15.8
0.2447,-0.00106,15.8
0.2449,-0.00107,15.8
0.2451,-0.00108,15.8
0.2453,-0.00109,15.8
0.2455,-0.0011,15.8
0.2457,-0.00112,15.8
0.2459,-0.00113,15.8
0.2461,-0.00114,15.8
0.2464,-0.00114,15.8
0.2466,-0.00115,15.8
0.2468,-0.00116,15.8
0.247,-0.00117,15.8
0.2472,-0.00118,15.8
0.2474,-0.00119,15.8
0.2476,-0.0012,15.8
0.2478,-0.00121,15.8
0.248,-0.00122,15.8
0.2482,-0.00122,15.8
0.2485,-0.00123,15.8
0.2487,-0.00124,15.8
0.2489,-0.00125,15.8
0.2491,-0.00125,15.8
0.2493,-0.00126,15.8
0.2495,-0.00127,15.8
0.2497,-0.00128,15.8
0.2499,-0.00128,15.8
0.2501,-0.00129,15.8
0.2503,-0.0013,15.8
0.2506,-0.0013,15.8
0.2508,-0.00131,15.8
0.251,-0.00131,15.8
0.2512,-0.00132,15.8
0.2514,-0.00133,15.8
0.2516,-0.00133,15.8
0.2518,-0.00134,15.8
0.252,-0.00134,15.8
0.2522,-0.00135,15.8
0.2524,-0.00135,15.8
0.2527,-0.00136,15.8
0.2529,-0.00136,15.8
0.2531,-0.00137,15.8
0.2533,-0.00137,15.8
0.2535,-0.00138,15.8
0.2537,-0.00138,15.8
0.2539,-0.00139,15.8
0.2541,-0.00139,15.8
0.2543,-0.0014,15.8
0.2545,-0.0014,15.8
0.2548,-0.0014,15.8
0.255,-0.00141,15.8
0.2552,-0.00141,15.8
0.2554,-0.00142,15.8
0.2556,-0.00142,15.8
0.2558,-0.00142,15.8
0.256,-0.00143,15.8
0.2562,-0.00143,15.8
0.2564,-0.00143,15.8
0.2566,-0.00144,15.8
0.2569,-0.00144,15.8
0.2571,-0.00144,15.8
0.2573,-0.00145,15.8
0.2575,-0.00145,15.8
0.2577,-0.00145,15.8
0.2579,-0.00146,15.8
0.2581,-0.00146,15.8
0.2583,-0.00146,15.8
0.2585,-0.00146,15.8
0.2587,-0.00147,15.8
0.259,-0.00147,15.8
0.2592,-0.00147,15.8
0.2594,-0.00147,15.8
0.2596,-0.00148,15.8
0.2598,-0.00148,15.8
0.26,-0.00148,15.8
0.2602,-0.00148,15.8
0.2604,-0.00149,15.8
0.2606,-0.00149,15.8
0.2608,-0.00149,15.8
0.2611,-0.00149,15.8
0.2613,-0.00149,15.8
0.2615,-0.0015,15.8
0.2617,-0.0015,15.8
0.2619,-0.0015,15.8
0.2621,-0.0015,15.8
0.2623,-0.0015,15.8
0.2625,-0.0015,15.8
0.2627,-0.00151,15.8
0.2629,-0.00151,15.8
0.2632,-0.00151,15.8
0.2634,-0.00151,15.8
0.2636,-0.00151,15.8
0.2638,-0.00151,15.8
0.264,-0.00151,15.8
