Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.00257,0.03296,0.0388,0.02176,0.20994,0.29454,0.02883,0.02454,0.02076,0.10029,0.0085,0.01413,1.0009,0.00919,0.0048,0.00316,0.01757,0.02321,0.19888,0.05691,0.03421,0.02141,0.0136,0.00836,0.00597,0.00347,0.00163,0.0061,0.03286,26
0.00514,0.05575,0.06205,0.04782,0.25763,0.21783,0.03117,0.02711,0.04682,0.10035,0.01571,0.02725,1.00181,0.01704,0.0095,0.0062,0.03501,0.04218,0.33433,0.10889,0.06653,0.04172,0.02657,0.01637,0.01174,0.00682,0.00319,0.01171,0.03268,26
0.00771,0.07207,0.0788,0.07057,0.29385,0.16131,0.03327,0.02947,0.06957,0.10038,0.02181,0.04038,1.00271,0.02377,0.01419,0.00918,0.05232,0.05811,0.43152,0.15723,0.0972,0.06113,0.03906,0.02412,0.01737,0.01009,0.00471,0.01706,0.0326,26
0.01029,0.08377,0.09091,0.08688,0.32021,0.11959,0.03525,0.03169,0.08587,0.10055,0.02716,0.0535,1.00362,0.02975,0.01888,0.01212,0.06949,0.07168,0.50055,0.20243,0.12643,0.07978,0.05115,0.03166,0.02289,0.0133,0.00619,0.02225,0.03259,26
0.01286,0.09214,0.09966,0.09749,0.33894,0.08881,0.0372,0.03382,0.09648,0.10086,0.03202,0.06661,1.00452,0.03524,0.02355,0.01504,0.08654,0.08337,0.54842,0.24492,0.15433,0.09776,0.06289,0.03903,0.02832,0.01647,0.00765,0.02731,0.0326,26
0.01543,0.09809,0.10602,0.10418,0.3521,0.06611,0.03917,0.03589,0.10316,0.10124,0.03655,0.07971,1.00543,0.04042,0.02822,0.01793,0.10344,0.09349,0.58042,0.28506,0.181,0.11513,0.07434,0.04627,0.03368,0.0196,0.00909,0.03229,0.03262,26
0.018,0.10233,0.11065,0.10845,0.36135,0.04937,0.04117,0.03796,0.10744,0.10161,0.04088,0.09281,1.00633,0.04538,0.03286,0.02081,0.12021,0.10232,0.60068,0.32319,0.2065,0.13194,0.08553,0.05338,0.03899,0.02271,0.01052,0.03719,0.03263,26
0.02057,0.10534,0.11407,0.11132,0.3679,0.037,0.04324,0.04005,0.1103,0.10193,0.04506,0.10589,1.00724,0.05021,0.03749,0.02368,0.13684,0.11005,0.61248,0.35957,0.23088,0.14822,0.09647,0.06039,0.04424,0.02579,0.01194,0.04205,0.03263,26
0.02314,0.10748,0.11664,0.11335,0.37263,0.02787,0.04539,0.04217,0.11233,0.10219,0.04916,0.11897,1.00814,0.05494,0.0421,0.02654,0.15333,0.11686,0.6185,0.39448,0.25415,0.16401,0.10718,0.0673,0.04945,0.02886,0.01335,0.04687,0.03263,26
0.02571,0.10902,0.11861,0.11489,0.37611,0.02112,0.04763,0.04435,0.11387,0.1024,0.05319,0.13203,1.00903,0.05961,0.04669,0.02939,0.16966,0.12287,0.62098,0.42813,0.27635,0.17931,0.11767,0.07412,0.05462,0.03191,0.01476,0.05165,0.03262,26
0.02829,0.11012,0.12017,0.11614,0.37875,0.01613,0.04996,0.0466,0.11511,0.10261,0.05718,0.14507,1.00993,0.06424,0.05125,0.03223,0.18585,0.12819,0.62183,0.46074,0.29748,0.19415,0.12797,0.08086,0.05975,0.03495,0.01616,0.05642,0.0326,26
0.03086,0.11092,0.12144,0.11721,0.38082,0.01244,0.05239,0.04892,0.11618,0.10285,0.06114,0.1581,1.01082,0.06883,0.05579,0.03507,0.20188,0.13292,0.62269,0.49251,0.31757,0.20854,0.13807,0.08753,0.06485,0.03797,0.01756,0.06117,0.03258,26
0.03343,0.11151,0.12253,0.11817,0.3825,0.00973,0.05494,0.05133,0.11713,0.10318,0.06508,0.17111,1.01172,0.07341,0.06029,0.03789,0.21775,0.13714,0.62479,0.52357,0.33664,0.22249,0.14798,0.09412,0.06991,0.04098,0.01895,0.06591,0.03256,26
0.036,0.11195,0.12349,0.11906,0.3839,0.00774,0.0576,0.05384,0.11803,0.10365,0.069,0.1841,1.0126,0.07796,0.06476,0.04071,0.23347,0.14091,0.6283,0.55399,0.35472,0.23601,0.15771,0.10065,0.07495,0.04399,0.02034,0.07065,0.03254,26
0.03857,0.11229,0.12436,0.11992,0.38512,0.0063,0.0604,0.05645,0.11888,0.10431,0.07291,0.19706,1.01349,0.08251,0.0692,0.04351,0.24903,0.1443,0.633,0.58376,0.37185,0.24912,0.16727,0.10711,0.07995,0.04698,0.02173,0.07537,0.03252,26
0.04114,0.11255,0.12519,0.12076,0.38621,0.00526,0.06333,0.05918,0.11971,0.1052,0.07681,0.21001,1.01437,0.08703,0.0736,0.04631,0.26443,0.14735,0.63865,0.61289,0.38808,0.26183,0.17664,0.1135,0.08492,0.04997,0.02311,0.08009,0.03249,26
0.04371,0.11276,0.12599,0.1216,0.3872,0.00453,0.0664,0.06203,0.12053,0.10638,0.0807,0.22293,1.01525,0.09155,0.07796,0.04909,0.27967,0.15011,0.64501,0.64137,0.40344,0.27415,0.18585,0.11982,0.08986,0.05294,0.02449,0.08481,0.03247,26
0.04629,0.11293,0.12678,0.12243,0.38813,0.00403,0.06962,0.06501,0.12135,0.10789,0.08458,0.23583,1.01613,0.09606,0.08228,0.05187,0.29476,0.15261,0.6519,0.6692,0.41799,0.28609,0.19489,0.12608,0.09476,0.0559,0.02587,0.08952,0.03245,26
0.04886,0.11307,0.12757,0.12328,0.38902,0.00371,0.073,0.06812,0.12218,0.10977,0.08845,0.2487,1.017,0.10055,0.08655,0.05463,0.30969,0.1549,0.65914,0.69638,0.43174,0.29767,0.20376,0.13227,0.09963,0.05885,0.02725,0.09422,0.03243,26
0.05143,0.11319,0.12837,0.12413,0.38987,0.00353,0.07655,0.07137,0.12301,0.11206,0.09231,0.26154,1.01787,0.10504,0.09078,0.05738,0.32447,0.15699,0.66662,0.72292,0.44475,0.3089,0.21246,0.13839,0.10447,0.06179,0.02862,0.09892,0.03241,26
0.054,0.11329,0.12919,0.125,0.3907,0.00345,0.08027,0.07478,0.12385,0.11479,0.09616,0.27435,1.01874,0.10952,0.09496,0.06012,0.3391,0.15892,0.67421,0.7488,0.45703,0.31977,0.221,0.14444,0.10927,0.06472,0.03,0.10361,0.03239,26
0.05657,0.11338,0.13003,0.12589,0.39151,0.00346,0.08417,0.07834,0.12471,0.11799,0.1,0.28713,1.0196,0.11398,0.0991,0.06284,0.35357,0.1607,0.68182,0.77404,0.46862,0.33031,0.22938,0.15043,0.11403,0.06764,0.03137,0.1083,0.03238,26
0.05914,0.11347,0.13089,0.12679,0.39231,0.00353,0.08826,0.08205,0.12557,0.12169,0.10384,0.29987,1.02046,0.11843,0.10318,0.06556,0.36789,0.16235,0.68938,0.79864,0.47956,0.34052,0.2376,0.15634,0.11875,0.07054,0.03273,0.11299,0.03236,26
0.06171,0.11354,0.13179,0.12771,0.3931,0.00367,0.09255,0.08593,0.12645,0.12592,0.10766,0.31259,1.02131,0.12287,0.1072,0.06825,0.38205,0.16389,0.69684,0.8226,0.48986,0.35041,0.24566,0.16218,0.12344,0.07343,0.0341,0.11767,0.03234,26
0.06429,0.11361,0.13271,0.12866,0.39389,0.00384,0.09703,0.08998,0.12735,0.13068,0.11148,0.32526,1.02216,0.1273,0.11117,0.07094,0.39606,0.16533,0.70413,0.84591,0.49957,0.35998,0.25356,0.16796,0.12809,0.07631,0.03546,0.12236,0.03233,26
0.06686,0.11367,0.13366,0.12962,0.39468,0.00406,0.10171,0.09419,0.12826,0.13601,0.11528,0.33791,1.023,0.13172,0.11508,0.07361,0.40992,0.16669,0.71123,0.8686,0.50869,0.36925,0.26131,0.17366,0.13269,0.07917,0.03681,0.12703,0.03231,26
0.06943,0.11374,0.13465,0.13061,0.39546,0.00431,0.1066,0.09858,0.12919,0.14192,0.11908,0.35051,1.02384,0.13613,0.11893,0.07626,0.42362,0.16798,0.7181,0.89065,0.51726,0.37822,0.2689,0.17929,0.13726,0.08202,0.03817,0.13171,0.03229,26
0.072,0.1138,0.13568,0.13162,0.39625,0.0046,0.1117,0.10314,0.13014,0.14841,0.12286,0.36307,1.02468,0.14052,0.12273,0.07889,0.43717,0.1692,0.72473,0.91208,0.52531,0.38689,0.27633,0.18485,0.14179,0.08486,0.03952,0.13638,0.03228,26
0.07457,0.11385,0.13674,0.13266,0.39704,0.00491,0.11702,0.10788,0.1311,0.1555,0.12664,0.37559,1.02551,0.1449,0.12646,0.08152,0.45057,0.17036,0.7311,0.93289,0.53285,0.39528,0.28361,0.19034,0.14627,0.08768,0.04087,0.14105,0.03226,26
0.07714,0.11391,0.13785,0.13372,0.39784,0.00525,0.12255,0.11279,0.13209,0.1632,0.1304,0.38808,1.02633,0.14926,0.13012,0.08412,0.46381,0.17148,0.73719,0.95309,0.5399,0.40338,0.29075,0.19575,0.15071,0.09049,0.04221,0.14572,0.03224,26
0.07971,0.11397,0.13899,0.13481,0.39865,0.00562,0.12829,0.11786,0.13309,0.17152,0.13415,0.40051,1.02715,0.15361,0.13372,0.08671,0.47691,0.17255,0.743,0.97268,0.5465,0.41121,0.29773,0.2011,0.1551,0.09328,0.04356,0.15038,0.03223,26
0.08229,0.11402,0.14016,0.13592,0.39947,0.00601,0.13424,0.12311,0.13412,0.18046,0.13789,0.41291,1.02796,0.15795,0.13725,0.08928,0.48985,0.17358,0.74854,0.99167,0.55265,0.41877,0.30456,0.20636,0.15946,0.09606,0.04489,0.15504,0.03221,26
0.08486,0.11408,0.14138,0.13706,0.40031,0.00643,0.1404,0.12852,0.13516,0.19003,0.14162,0.42525,1.02877,0.16227,0.14071,0.09183,0.50264,0.17457,0.75378,1.01007,0.55838,0.42607,0.31125,0.21156,0.16376,0.09881,0.04623,0.1597,0.03219,26
0.08743,0.11414,0.14264,0.13823,0.40116,0.00687,0.14677,0.13409,0.13623,0.20022,0.14534,0.43755,1.02957,0.16658,0.14411,0.09436,0.51528,0.17553,0.75875,1.02789,0.5637,0.43312,0.31779,0.21668,0.16802,0.10156,0.04756,0.16436,0.03216,26
0.09,0.11421,0.14393,0.13942,0.40202,0.00734,0.15334,0.13981,0.13731,0.21104,0.14904,0.44981,1.03037,0.17087,0.14743,0.09687,0.52777,0.17646,0.76344,1.04512,0.56864,0.43991,0.32418,0.22172,0.17224,0.10428,0.04889,0.16902,0.03214,26
0.09257,0.11428,0.14527,0.14064,0.40291,0.00783,0.16011,0.14567,0.13842,0.22249,0.15273,0.46201,1.03116,0.17515,0.15069,0.09937,0.54011,0.17737,0.76785,1.06179,0.5732,0.44646,0.33043,0.22669,0.17641,0.10699,0.05021,0.17367,0.03212,26
0.09514,0.11435,0.14664,0.14189,0.40382,0.00835,0.16707,0.15168,0.13954,0.23457,0.15641,0.47416,1.03194,0.17941,0.15387,0.10184,0.5523,0.17825,0.772,1.07789,0.57741,0.45276,0.33654,0.23159,0.18053,0.10968,0.05153,0.17832,0.03209,26
0.09771,0.11443,0.14804,0.14316,0.40475,0.00889,0.17421,0.1578,0.14069,0.24727,0.16008,0.48626,1.03272,0.18365,0.15697,0.1043,0.56435,0.17911,0.77589,1.09345,0.58129,0.45883,0.34251,0.23641,0.18461,0.11235,0.05285,0.18297,0.03206,26
0.10029,0.11451,0.14948,0.14446,0.4057,0.00945,0.18152,0.16405,0.14185,0.26059,0.16373,0.4983,1.0335,0.18788,0.16001,0.10674,0.57624,0.17996,0.77953,1.10846,0.58484,0.46468,0.34833,0.24116,0.18863,0.11501,0.05416,0.18762,0.03203,26
0.10286,0.1146,0.15095,0.14578,0.40669,0.01004,0.189,0.1704,0.14303,0.27452,0.16736,0.5103,1.03426,0.19209,0.16297,0.10915,0.58799,0.18078,0.78292,1.12293,0.58808,0.4703,0.35402,0.24583,0.19261,0.11764,0.05546,0.19227,0.03199,26
0.10543,0.11469,0.15246,0.14712,0.4077,0.01065,0.19662,0.17684,0.14423,0.28906,0.17099,0.52223,1.03502,0.19628,0.16585,0.11155,0.59959,0.18158,0.78608,1.13688,0.59103,0.4757,0.35958,0.25042,0.19654,0.12026,0.05677,0.19691,0.03196,26
0.108,0.1148,0.15399,0.14849,0.40874,0.01128,0.20438,0.18336,0.14544,0.30418,0.1746,0.53411,1.03577,0.20045,0.16866,0.11393,0.61104,0.18236,0.78902,1.15032,0.5937,0.48089,0.365,0.25494,0.20043,0.12286,0.05806,0.20156,0.03192,26
0.11057,0.11491,0.15555,0.14987,0.40981,0.01193,0.21227,0.18994,0.14667,0.31989,0.17819,0.54594,1.03652,0.20461,0.17139,0.11628,0.62235,0.18313,0.79174,1.16325,0.5961,0.48587,0.37029,0.25938,0.20426,0.12543,0.05936,0.2062,0.03188,26
0.11314,0.11503,0.15714,0.15128,0.41092,0.01261,0.22027,0.19657,0.14792,0.33616,0.18177,0.5577,1.03726,0.20874,0.17405,0.11862,0.63352,0.18389,0.79425,1.17569,0.59825,0.49065,0.37544,0.26375,0.20804,0.12799,0.06065,0.21084,0.03183,26
0.11571,0.11516,0.15875,0.1527,0.41206,0.0133,0.22837,0.20324,0.14917,0.35298,0.18533,0.5694,1.03799,0.21286,0.17663,0.12093,0.64454,0.18463,0.79657,1.18765,0.60015,0.49523,0.38047,0.26805,0.21178,0.13053,0.06193,0.21547,0.03179,26
0.11829,0.1153,0.16037,0.15415,0.41323,0.01402,0.23654,0.20993,0.15044,0.37033,0.18888,0.58104,1.03872,0.21696,0.17914,0.12322,0.65542,0.18535,0.7987,1.19912,0.60182,0.49962,0.38537,0.27227,0.21547,0.13305,0.06321,0.22011,0.03174,26
0.12086,0.11545,0.16202,0.1556,0.41444,0.01476,0.24478,0.21662,0.15172,0.38819,0.19241,0.59263,1.03944,0.22104,0.18157,0.12549,0.66616,0.18606,0.80065,1.21014,0.60327,0.50382,0.39014,0.27642,0.2191,0.13554,0.06448,0.22474,0.03168,26
0.12343,0.11561,0.16367,0.15707,0.41568,0.01551,0.25307,0.22329,0.15301,0.40654,0.19593,0.60414,1.04015,0.2251,0.18392,0.12774,0.67675,0.18675,0.80243,1.22071,0.60451,0.50784,0.39479,0.28049,0.22269,0.13802,0.06575,0.22937,0.03163,26
0.126,0.11577,0.16534,0.15855,0.41696,0.01628,0.2614,0.22993,0.1543,0.42535,0.19943,0.6156,1.04085,0.22914,0.1862,0.12997,0.68721,0.18743,0.80405,1.23083,0.60556,0.51169,0.39932,0.28449,0.22623,0.14048,0.06702,0.234,0.03157,26
0.12857,0.11595,0.16702,0.16004,0.41828,0.01707,0.26973,0.23653,0.15559,0.4446,0.20291,0.62698,1.04155,0.23316,0.1884,0.13218,0.69754,0.1881,0.80552,1.24052,0.60641,0.51536,0.40373,0.28842,0.22972,0.14291,0.06827,0.23862,0.03151,26
0.13114,0.11614,0.16869,0.16154,0.41963,0.01787,0.27807,0.24306,0.15689,0.46425,0.20638,0.63831,1.04224,0.23716,0.19053,0.13436,0.70772,0.18875,0.80684,1.24979,0.60708,0.51886,0.40802,0.29227,0.23316,0.14533,0.06953,0.24325,0.03144,26
0.13371,0.11635,0.17037,0.16303,0.42102,0.01868,0.28639,0.2495,0.15819,0.48428,0.20983,0.64956,1.04293,0.24114,0.19259,0.13653,0.71777,0.1894,0.80802,1.25866,0.60759,0.52221,0.4122,0.29606,0.23656,0.14772,0.07078,0.24787,0.03138,26
0.13629,0.11656,0.17205,0.16454,0.42244,0.01951,0.29466,0.25585,0.15949,0.50465,0.21326,0.66075,1.0436,0.24509,0.19457,0.13867,0.72769,0.19002,0.80908,1.26712,0.60793,0.52539,0.41627,0.29977,0.2399,0.15009,0.07202,0.25249,0.03131,26
0.13886,0.11678,0.17372,0.16604,0.4239,0.02035,0.30289,0.26209,0.16078,0.52533,0.21668,0.67187,1.04427,0.24902,0.19648,0.14079,0.73747,0.19064,0.81002,1.2752,0.60812,0.52843,0.42022,0.30342,0.2432,0.15244,0.07326,0.2571,0.03123,26
0.14143,0.11701,0.17539,0.16753,0.4254,0.02119,0.31105,0.2682,0.16207,0.54628,0.22007,0.68292,1.04493,0.25294,0.19832,0.14289,0.74713,0.19124,0.81084,1.2829,0.60817,0.53131,0.42406,0.307,0.24645,0.15477,0.07449,0.26171,0.03116,26
0.144,0.11726,0.17704,0.16902,0.42693,0.02205,0.31912,0.27416,0.16335,0.56746,0.22345,0.69389,1.04559,0.25682,0.20008,0.14496,0.75665,0.19183,0.81155,1.29024,0.60809,0.53406,0.4278,0.3105,0.24965,0.15708,0.07571,0.26632,0.03108,26
0.14657,0.11752,0.17867,0.1705,0.42849,0.02291,0.32708,0.27997,0.16462,0.58884,0.22681,0.7048,1.04623,0.26069,0.20178,0.14702,0.76605,0.19241,0.81217,1.29723,0.60787,0.53667,0.43144,0.31394,0.2528,0.15937,0.07694,0.27093,0.031,26
0.14914,0.11778,0.18029,0.17198,0.43009,0.02377,0.33493,0.2856,0.16587,0.61038,0.23015,0.71564,1.04687,0.26453,0.20341,0.14905,0.77532,0.19297,0.81269,1.30388,0.60754,0.53914,0.43497,0.31732,0.25591,0.16164,0.07815,0.27554,0.03092,26
0.15171,0.11806,0.18188,0.17343,0.43172,0.02464,0.34265,0.29105,0.16711,0.63203,0.23347,0.7264,1.0475,0.26835,0.20497,0.15106,0.78446,0.19352,0.81312,1.31019,0.60709,0.54149,0.43841,0.32063,0.25897,0.16388,0.07936,0.28014,0.03083,26
0.15429,0.11835,0.18346,0.17487,0.43338,0.02551,0.35022,0.2963,0.16834,0.65375,0.23677,0.73708,1.04813,0.27215,0.20646,0.15306,0.79349,0.19406,0.81347,1.31619,0.60654,0.54371,0.44174,0.32387,0.26199,0.1661,0.08056,0.28474,0.03075,26
0.15686,0.11864,0.185,0.1763,0.43507,0.02638,0.35763,0.30135,0.16954,0.6755,0.24005,0.74769,1.04874,0.27592,0.20789,0.15503,0.80239,0.19459,0.81375,1.32187,0.60589,0.54582,0.44499,0.32705,0.26496,0.16831,0.08176,0.28933,0.03066,26
0.15943,0.11895,0.18652,0.1777,0.43679,0.02725,0.36487,0.30617,0.17073,0.69724,0.24331,0.75823,1.04935,0.27967,0.20925,0.15698,0.81117,0.19511,0.81396,1.32726,0.60515,0.54781,0.44814,0.33017,0.26789,0.17049,0.08295,0.29392,0.03057,26
0.162,0.11927,0.188,0.17908,0.43854,0.02812,0.37192,0.31077,0.17189,0.71893,0.24655,0.76869,1.04995,0.28339,0.21055,0.15891,0.81983,0.19562,0.8141,1.33236,0.60432,0.54969,0.4512,0.33323,0.27077,0.17265,0.08414,0.29851,0.03048,26
0.16457,0.11959,0.18945,0.18043,0.44031,0.02898,0.37878,0.31514,0.17302,0.74052,0.24977,0.77907,1.05055,0.28709,0.21179,0.16081,0.82838,0.19612,0.81418,1.33718,0.60341,0.55147,0.45417,0.33622,0.27361,0.17479,0.08532,0.3031,0.03038,26
0.16714,0.11993,0.19087,0.18175,0.44211,0.02984,0.38544,0.31926,0.17414,0.76198,0.25297,0.78938,1.05113,0.29076,0.21297,0.1627,0.83681,0.1966,0.8142,1.34174,0.60243,0.55314,0.45706,0.33916,0.27641,0.17691,0.0865,0.30768,0.03029,26
0.16971,0.12027,0.19225,0.18305,0.44393,0.03069,0.39188,0.32314,0.17522,0.78326,0.25615,0.79961,1.05171,0.29441,0.21409,0.16457,0.84513,0.19708,0.81417,1.34605,0.60137,0.55472,0.45987,0.34204,0.27916,0.17901,0.08767,0.31226,0.03019,26
0.17229,0.12062,0.19359,0.18432,0.44578,0.03153,0.39811,0.32677,0.17627,0.80432,0.25931,0.80975,1.05228,0.29803,0.21515,0.16642,0.85334,0.19754,0.8141,1.35011,0.60026,0.5562,0.46259,0.34487,0.28187,0.18109,0.08883,0.31684,0.03009,26
0.17486,0.12098,0.19488,0.18555,0.44765,0.03236,0.4041,0.33014,0.1773,0.82512,0.26244,0.81982,1.05284,0.30162,0.21616,0.16824,0.86144,0.198,0.81398,1.35393,0.59909,0.5576,0.46524,0.34763,0.28455,0.18314,0.08999,0.32141,0.03,26
0.17743,0.12135,0.19614,0.18675,0.44953,0.03318,0.40987,0.33325,0.17829,0.84563,0.26555,0.82981,1.0534,0.30519,0.21711,0.17005,0.86943,0.19844,0.81383,1.35753,0.59787,0.55891,0.46782,0.35035,0.28718,0.18518,0.09114,0.32598,0.0299,26
0.18,0.12172,0.19736,0.18791,0.45144,0.03399,0.41539,0.33611,0.17925,0.86581,0.26864,0.83972,1.05395,0.30873,0.21801,0.17184,0.87732,0.19888,0.81364,1.36092,0.59659,0.56014,0.47032,0.35301,0.28977,0.1872,0.09229,0.33055,0.0298,26
0.18257,0.1221,0.19853,0.18904,0.45336,0.03478,0.42068,0.33871,0.18018,0.88562,0.27171,0.84954,1.05449,0.31225,0.21886,0.17361,0.8851,0.19931,0.81342,1.3641,0.59528,0.56129,0.47275,0.35562,0.29232,0.1892,0.09343,0.33511,0.0297,26
0.18514,0.12249,0.19965,0.19013,0.45529,0.03556,0.42572,0.34104,0.18108,0.90504,0.27476,0.85929,1.05502,0.31574,0.21966,0.17536,0.89278,0.19973,0.81317,1.36708,0.59393,0.56237,0.47511,0.35818,0.29484,0.19118,0.09456,0.33967,0.0296,26
0.18771,0.12288,0.20074,0.19118,0.45724,0.03633,0.43051,0.34313,0.18194,0.92403,0.27778,0.86895,1.05555,0.3192,0.22041,0.17709,0.90036,0.20014,0.8129,1.36988,0.59254,0.56339,0.47741,0.36069,0.29732,0.19314,0.09569,0.34423,0.02949,26
0.19029,0.12328,0.20178,0.19219,0.4592,0.03708,0.43506,0.34496,0.18276,0.94256,0.28078,0.87853,1.05606,0.32263,0.22111,0.17881,0.90785,0.20055,0.81261,1.37251,0.59112,0.56433,0.47964,0.36315,0.29976,0.19508,0.09682,0.34878,0.02939,26
0.19286,0.12368,0.20277,0.19316,0.46118,0.03782,0.43936,0.34653,0.18356,0.9606,0.28376,0.88803,1.05657,0.32603,0.22177,0.1805,0.91523,0.20095,0.8123,1.37497,0.58968,0.56522,0.48181,0.36557,0.30217,0.19701,0.09794,0.35333,0.02929,26
0.19543,0.12409,0.20372,0.19409,0.46316,0.03854,0.44342,0.34787,0.18431,0.97814,0.28671,0.89744,1.05707,0.32941,0.22239,0.18218,0.92253,0.20134,0.81197,1.37726,0.58821,0.56604,0.48393,0.36794,0.30454,0.19891,0.09905,0.35788,0.02919,26
0.198,0.12451,0.20463,0.19499,0.46515,0.03924,0.44723,0.34896,0.18504,0.99514,0.28964,0.90677,1.05757,0.33276,0.22297,0.18384,0.92973,0.20172,0.81164,1.37941,0.58672,0.56681,0.48599,0.37027,0.30688,0.2008,0.10016,0.36242,0.02908,26
0.20057,0.12493,0.2055,0.19584,0.46716,0.03992,0.45079,0.34982,0.18572,1.01159,0.29254,0.91601,1.05806,0.33608,0.22351,0.18549,0.93684,0.2021,0.81129,1.38142,0.58522,0.56753,0.48799,0.37255,0.30918,0.20267,0.10126,0.36696,0.02898,26
0.20314,0.12535,0.20632,0.19665,0.46917,0.04058,0.45412,0.35045,0.18638,1.02748,0.29543,0.92518,1.05854,0.33937,0.224,0.18712,0.94386,0.20247,0.81094,1.3833,0.58371,0.56821,0.48994,0.3748,0.31146,0.20453,0.10236,0.3715,0.02888,26
0.20571,0.12578,0.2071,0.19743,0.47118,0.04123,0.45721,0.35085,0.187,1.04277,0.29828,0.93425,1.05901,0.34264,0.22447,0.18873,0.95079,0.20284,0.81058,1.38505,0.58219,0.56883,0.49184,0.377,0.3137,0.20636,0.10345,0.37604,0.02877,26
0.20829,0.12621,0.20784,0.19816,0.4732,0.04185,0.46007,0.35105,0.18759,1.05746,0.30111,0.94324,1.05948,0.34587,0.2249,0.19032,0.95764,0.2032,0.81022,1.38668,0.58066,0.56942,0.49369,0.37916,0.31591,0.20818,0.10454,0.38057,0.02867,26
0.21086,0.12665,0.20854,0.19886,0.47523,0.04246,0.4627,0.35103,0.18815,1.07155,0.30392,0.95215,1.05993,0.34907,0.22529,0.1919,0.9644,0.20356,0.80986,1.38821,0.57913,0.56996,0.4955,0.38129,0.31809,0.20998,0.10562,0.3851,0.02857,26
0.21343,0.12709,0.2092,0.19952,0.47726,0.04305,0.46511,0.35083,0.18867,1.08501,0.30671,0.96097,1.06038,0.35225,0.22565,0.19347,0.97108,0.20391,0.80951,1.38964,0.5776,0.57047,0.49727,0.38338,0.32025,0.21177,0.1067,0.38963,0.02846,26
0.216,0.12753,0.20983,0.20015,0.4793,0.04361,0.46731,0.35043,0.18917,1.09784,0.30946,0.96971,1.06083,0.3554,0.22599,0.19502,0.97768,0.20426,0.80916,1.39097,0.57607,0.57094,0.49899,0.38544,0.32237,0.21354,0.10777,0.39416,0.02836,26
0.21857,0.12798,0.21042,0.20074,0.48134,0.04416,0.4693,0.34985,0.18964,1.11005,0.3122,0.97836,1.06127,0.35851,0.22629,0.19655,0.98421,0.2046,0.80882,1.39221,0.57454,0.57139,0.50067,0.38746,0.32447,0.2153,0.10884,0.39868,0.02826,26
0.22114,0.12843,0.21098,0.2013,0.48338,0.04469,0.47108,0.3491,0.19008,1.12161,0.3149,0.98693,1.06169,0.3616,0.22657,0.19807,0.99065,0.20495,0.80848,1.39338,0.57302,0.5718,0.50232,0.38945,0.32654,0.21704,0.1099,0.4032,0.02815,26
0.22371,0.12888,0.2115,0.20182,0.48543,0.0452,0.47267,0.34819,0.1905,1.13255,0.31758,0.99541,1.06212,0.36465,0.22682,0.19958,0.99702,0.20529,0.80816,1.39447,0.57152,0.5722,0.50393,0.39141,0.32858,0.21877,0.11096,0.40772,0.02805,26
0.22629,0.12934,0.21199,0.20231,0.48748,0.04569,0.47407,0.34712,0.19089,1.14284,0.32024,1.0038,1.06253,0.36768,0.22705,0.20107,1.00332,0.20562,0.80785,1.3955,0.57002,0.57256,0.5055,0.39334,0.33061,0.22048,0.11201,0.41224,0.02795,26
0.22886,0.1298,0.21246,0.20278,0.48953,0.04616,0.47528,0.34592,0.19125,1.15251,0.32287,1.01211,1.06294,0.37068,0.22726,0.20255,1.00955,0.20596,0.80756,1.39646,0.56853,0.57291,0.50705,0.39525,0.3326,0.22218,0.11306,0.41676,0.02784,26
0.23143,0.13027,0.2129,0.20321,0.49158,0.04661,0.47633,0.34458,0.1916,1.16155,0.32548,1.02033,1.06334,0.37364,0.22744,0.20402,1.01571,0.20629,0.80728,1.39737,0.56707,0.57324,0.50856,0.39712,0.33458,0.22387,0.11411,0.42127,0.02774,26
0.234,0.13074,0.21331,0.20362,0.49364,0.04705,0.47721,0.34311,0.19192,1.16996,0.32806,1.02847,1.06374,0.37658,0.22761,0.20547,1.0218,0.20663,0.80702,1.39824,0.56561,0.57355,0.51005,0.39897,0.33653,0.22554,0.11515,0.42578,0.02764,26
0.23657,0.13121,0.2137,0.204,0.4957,0.04746,0.47793,0.34153,0.19222,1.17776,0.33061,1.03652,1.06413,0.37948,0.22775,0.20691,1.02782,0.20696,0.80678,1.39906,0.56418,0.57385,0.51151,0.40079,0.33846,0.2272,0.11618,0.43029,0.02753,26
0.23914,0.13168,0.21406,0.20436,0.49776,0.04786,0.4785,0.33984,0.19251,1.18496,0.33314,1.04449,1.06451,0.38236,0.22788,0.20834,1.03377,0.20729,0.80657,1.39984,0.56277,0.57414,0.51294,0.40259,0.34037,0.22885,0.11722,0.4348,0.02743,26
0.24171,0.13216,0.21441,0.2047,0.49983,0.04825,0.47893,0.33806,0.19278,1.19157,0.33564,1.05237,1.06488,0.3852,0.228,0.20976,1.03967,0.20763,0.80637,1.4006,0.56138,0.57442,0.51435,0.40437,0.34226,0.23048,0.11825,0.43931,0.02732,26
