Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.0504,0.07545,0.09008,0.08501,0.19965,0.00283,0.07448,0.06977,0.08414,0.08771,0.05891,0.1818,1.00894,0.06701,0.06037,0.04054,0.27199,0.13706,0.54308,0.63908,0.42235,0.27406,0.17824,0.10956,0.07883,0.04351,0.01876,0.06104,0.03548,26
0.054,0.07556,0.09115,0.08606,0.20015,0.00259,0.07948,0.07438,0.08517,0.08829,0.06246,0.19451,1.00956,0.07113,0.06439,0.04332,0.28931,0.13915,0.5525,0.67096,0.43894,0.28755,0.18828,0.1163,0.08396,0.04644,0.02003,0.0651,0.03543,26
0.0576,0.07566,0.09227,0.08713,0.20064,0.0025,0.0848,0.07927,0.08623,0.08957,0.066,0.20717,1.01017,0.07523,0.06835,0.04608,0.30635,0.14096,0.56201,0.70166,0.45421,0.30043,0.19803,0.12293,0.08904,0.04935,0.0213,0.06915,0.03539,26
0.0612,0.07575,0.09345,0.08824,0.20114,0.00253,0.09046,0.08446,0.08732,0.09161,0.06953,0.21979,1.01078,0.07933,0.07225,0.04883,0.32312,0.14254,0.57141,0.73118,0.46824,0.31269,0.2075,0.12944,0.09406,0.05224,0.02256,0.07319,0.03534,26
0.0648,0.07584,0.09469,0.08939,0.20163,0.00264,0.09648,0.08995,0.08844,0.09445,0.07305,0.23236,1.01138,0.08341,0.07608,0.05155,0.3396,0.14393,0.58055,0.75954,0.4811,0.32438,0.21669,0.13582,0.09901,0.05511,0.02382,0.07721,0.03529,26
0.0684,0.07594,0.096,0.09058,0.20214,0.00281,0.10287,0.09575,0.0896,0.09812,0.07656,0.24489,1.01198,0.08747,0.07985,0.05425,0.35582,0.14518,0.58933,0.78674,0.49287,0.33551,0.22561,0.1421,0.1039,0.05796,0.02507,0.08123,0.03524,26
0.072,0.07603,0.09739,0.09181,0.20265,0.00304,0.10963,0.10186,0.09079,0.10265,0.08006,0.25735,1.01257,0.09152,0.08354,0.05693,0.37176,0.1463,0.59767,0.81281,0.50361,0.34609,0.23425,0.14825,0.10873,0.06078,0.02632,0.08523,0.03518,26
0.0756,0.07613,0.09885,0.0931,0.20318,0.00331,0.11677,0.10829,0.09202,0.10807,0.08354,0.26977,1.01315,0.09556,0.08717,0.05959,0.38744,0.14732,0.60552,0.83776,0.51338,0.35616,0.24263,0.15428,0.11349,0.06359,0.02756,0.08922,0.03512,26
0.0792,0.07624,0.10038,0.09443,0.20372,0.00361,0.12429,0.11503,0.09329,0.11436,0.08701,0.28212,1.01373,0.09957,0.09071,0.06223,0.40284,0.14826,0.61286,0.86161,0.52225,0.36572,0.25074,0.16019,0.11818,0.06638,0.0288,0.09319,0.03506,26
0.0828,0.07635,0.10199,0.09581,0.20429,0.00396,0.13219,0.12208,0.0946,0.12155,0.09046,0.29442,1.01431,0.10357,0.09417,0.06484,0.41798,0.14913,0.61966,0.88438,0.53026,0.37479,0.2586,0.16598,0.12281,0.06914,0.03003,0.09716,0.03499,26
0.0864,0.07648,0.10367,0.09725,0.20487,0.00433,0.14046,0.12942,0.09596,0.12962,0.0939,0.30665,1.01487,0.10756,0.09756,0.06743,0.43286,0.14994,0.62593,0.90609,0.53747,0.38339,0.26621,0.17165,0.12737,0.07187,0.03125,0.10112,0.03491,26
0.09,0.07661,0.10543,0.09874,0.20548,0.00474,0.14909,0.13705,0.09736,0.13857,0.09733,0.31882,1.01543,0.11152,0.10085,0.06999,0.44747,0.15071,0.63166,0.92676,0.54393,0.39154,0.27356,0.1772,0.13186,0.07459,0.03247,0.10506,0.03483,26
0.0936,0.07675,0.10726,0.10029,0.20612,0.00517,0.15807,0.14493,0.0988,0.14839,0.10074,0.33091,1.01599,0.11546,0.10407,0.07253,0.46182,0.15143,0.63688,0.94642,0.54969,0.39925,0.28067,0.18263,0.13627,0.07728,0.03369,0.10899,0.03475,26
0.0972,0.07691,0.10917,0.10188,0.20678,0.00564,0.16738,0.15306,0.10029,0.15907,0.10413,0.34294,1.01653,0.11939,0.10719,0.07504,0.47591,0.15212,0.64159,0.96508,0.55479,0.40653,0.28754,0.18793,0.14062,0.07994,0.0349,0.11292,0.03465,26
0.1008,0.07708,0.11113,0.10353,0.20748,0.00613,0.17699,0.16141,0.10183,0.17058,0.10751,0.3549,1.01708,0.1233,0.11022,0.07752,0.48974,0.15278,0.64581,0.98277,0.55926,0.4134,0.29418,0.19312,0.14489,0.08258,0.0361,0.11683,0.03455,26
0.1044,0.07726,0.11316,0.10523,0.20821,0.00665,0.18688,0.16994,0.1034,0.18292,0.11087,0.36678,1.01761,0.12718,0.11316,0.07997,0.50332,0.15341,0.64957,0.99953,0.56316,0.41988,0.30058,0.19818,0.14909,0.08519,0.03729,0.12073,0.03445,26
0.108,0.07746,0.11524,0.10698,0.20897,0.0072,0.19703,0.17862,0.10502,0.19605,0.11422,0.37859,1.01813,0.13104,0.11601,0.0824,0.51665,0.15401,0.65288,1.01537,0.56651,0.42598,0.30675,0.20313,0.15322,0.08778,0.03848,0.12462,0.03433,26
0.1116,0.07768,0.11738,0.10878,0.20976,0.00778,0.20739,0.18743,0.10668,0.20996,0.11754,0.39031,1.01865,0.13488,0.11876,0.0848,0.52973,0.1546,0.65577,1.03032,0.56935,0.43172,0.3127,0.20795,0.15727,0.09033,0.03966,0.12849,0.03421,26
0.1152,0.07791,0.11956,0.11062,0.21059,0.00838,0.21793,0.19631,0.10837,0.2246,0.12085,0.40196,1.01916,0.1387,0.12142,0.08717,0.54256,0.15516,0.65827,1.0444,0.57172,0.4371,0.31843,0.21266,0.16125,0.09286,0.04084,0.13236,0.03408,26
0.1188,0.07816,0.12177,0.1125,0.21146,0.00901,0.22862,0.20524,0.1101,0.23996,0.12413,0.41352,1.01967,0.1425,0.12399,0.08951,0.55515,0.15571,0.66039,1.05766,0.57364,0.44214,0.32395,0.21725,0.16516,0.09536,0.04201,0.13621,0.03395,26
0.1224,0.07843,0.12401,0.11441,0.21236,0.00966,0.23941,0.21417,0.11185,0.25598,0.1274,0.42499,1.02016,0.14627,0.12646,0.09182,0.56749,0.15623,0.66216,1.0701,0.57515,0.44685,0.32926,0.22172,0.16899,0.09784,0.04317,0.14006,0.0338,26
0.126,0.07872,0.12627,0.11636,0.21331,0.01033,0.25027,0.22307,0.11363,0.27263,0.13065,0.43638,1.02065,0.15001,0.12883,0.0941,0.5796,0.15674,0.6636,1.08177,0.57628,0.45126,0.33436,0.22608,0.17275,0.10028,0.04432,0.14389,0.03365,26
0.1296,0.07902,0.12855,0.11833,0.21428,0.01102,0.26114,0.23188,0.11543,0.28986,0.13388,0.44767,1.02113,0.15373,0.1311,0.09635,0.59148,0.15723,0.66474,1.09269,0.57704,0.45536,0.33927,0.23032,0.17643,0.10269,0.04547,0.14771,0.0335,26
0.1332,0.07934,0.13083,0.12031,0.21529,0.01173,0.272,0.24057,0.11724,0.30762,0.13708,0.45888,1.0216,0.15743,0.13329,0.09857,0.60312,0.1577,0.66559,1.10288,0.57748,0.45918,0.34399,0.23445,0.18004,0.10508,0.04661,0.15152,0.03333,26
0.1368,0.07968,0.1331,0.12231,0.21634,0.01245,0.28279,0.24909,0.11905,0.32586,0.14026,0.46999,1.02206,0.16109,0.13537,0.10076,0.61453,0.15816,0.66619,1.11239,0.57761,0.46272,0.34852,0.23847,0.18358,0.10743,0.04774,0.15532,0.03317,26
0.1404,0.08004,0.13536,0.12432,0.21742,0.01318,0.29347,0.25742,0.12087,0.34452,0.14343,0.48101,1.02252,0.16473,0.13736,0.10293,0.62572,0.15859,0.66653,1.12123,0.57746,0.466,0.35286,0.24238,0.18705,0.10976,0.04886,0.1591,0.03299,26
0.144,0.08042,0.1376,0.12632,0.21854,0.01393,0.304,0.26549,0.12268,0.36353,0.14656,0.49192,1.02297,0.16835,0.13926,0.10506,0.63669,0.15902,0.66666,1.12943,0.57704,0.46904,0.35703,0.24619,0.19045,0.11206,0.04998,0.16288,0.03281,26
0.1476,0.08082,0.13981,0.12831,0.21968,0.01468,0.31434,0.27329,0.12449,0.38285,0.14968,0.50274,1.02341,0.17193,0.14107,0.10716,0.64745,0.15942,0.66657,1.13703,0.57639,0.47183,0.36103,0.24989,0.19377,0.11432,0.05109,0.16664,0.03263,26
0.1512,0.08123,0.14199,0.13029,0.22086,0.01544,0.32445,0.28078,0.12627,0.40239,0.15277,0.51346,1.02384,0.17549,0.14279,0.10923,0.65799,0.15981,0.6663,1.14405,0.57551,0.47441,0.36487,0.25348,0.19703,0.11656,0.05219,0.17039,0.03244,26
0.1548,0.08165,0.14412,0.13225,0.22206,0.0162,0.33431,0.28792,0.12803,0.42209,0.15583,0.52407,1.02426,0.17901,0.14441,0.11127,0.66832,0.16019,0.66586,1.15051,0.57444,0.47677,0.36855,0.25698,0.20022,0.11877,0.05328,0.17413,0.03225,26
0.1584,0.0821,0.14619,0.13418,0.22328,0.01696,0.34386,0.29469,0.12976,0.44188,0.15888,0.53458,1.02467,0.18251,0.14595,0.11328,0.67845,0.16055,0.66526,1.15646,0.57318,0.47893,0.37207,0.26038,0.20334,0.12095,0.05437,0.17786,0.03205,26
0.162,0.08256,0.14821,0.13607,0.22453,0.01771,0.35309,0.30106,0.13146,0.46169,0.16189,0.54499,1.02508,0.18597,0.14741,0.11526,0.68838,0.16089,0.66452,1.16191,0.57176,0.48089,0.37545,0.26368,0.2064,0.1231,0.05544,0.18158,0.03185,26
0.1656,0.08303,0.15017,0.13793,0.2258,0.01846,0.36196,0.30702,0.13311,0.48145,0.16488,0.55528,1.02547,0.18941,0.14878,0.11721,0.69811,0.16123,0.66365,1.16689,0.57018,0.48268,0.37869,0.2669,0.20939,0.12522,0.05651,0.18528,0.03165,26
0.1692,0.08352,0.15206,0.13973,0.22708,0.01921,0.37046,0.31254,0.13472,0.50109,0.16784,0.56547,1.02586,0.19281,0.15007,0.11914,0.70765,0.16154,0.66267,1.17143,0.56848,0.4843,0.38179,0.27002,0.21232,0.12731,0.05757,0.18898,0.03145,26
0.1728,0.08402,0.15388,0.14148,0.22839,0.01994,0.37856,0.3176,0.13628,0.52055,0.17078,0.57555,1.02624,0.19618,0.15128,0.12103,0.71701,0.16185,0.66158,1.17555,0.56666,0.48577,0.38476,0.27305,0.21519,0.12938,0.05862,0.19266,0.03125,26
0.1764,0.08453,0.15562,0.14318,0.2297,0.02067,0.38624,0.32221,0.13778,0.53976,0.17368,0.58551,1.02662,0.19952,0.15241,0.1229,0.72618,0.16214,0.66041,1.17929,0.56473,0.48708,0.38761,0.276,0.218,0.13142,0.05967,0.19633,0.03104,26
0.18,0.08505,0.15729,0.14482,0.23103,0.02138,0.39349,0.32636,0.13923,0.55865,0.17656,0.59536,1.02698,0.20282,0.15347,0.12474,0.73518,0.16242,0.65915,1.18265,0.56272,0.48826,0.39034,0.27887,0.22074,0.13343,0.06071,0.2,0.03083,26
0.1836,0.08558,0.15887,0.14639,0.23236,0.02207,0.4003,0.33004,0.14061,0.57716,0.17941,0.6051,1.02734,0.20609,0.15446,0.12655,0.744,0.16269,0.65783,1.18568,0.56063,0.48931,0.39295,0.28166,0.22344,0.13541,0.06174,0.20365,0.03063,26
0.1872,0.08613,0.16037,0.14789,0.2337,0.02275,0.40666,0.33325,0.14194,0.59525,0.18224,0.61472,1.02768,0.20932,0.15538,0.12834,0.75265,0.16295,0.65645,1.18839,0.55847,0.49025,0.39546,0.28437,0.22607,0.13736,0.06276,0.20729,0.03042,26
0.1908,0.08668,0.16179,0.14932,0.23505,0.0234,0.41257,0.33599,0.14319,0.61284,0.18503,0.62423,1.02802,0.21252,0.15624,0.1301,0.76114,0.1632,0.65503,1.1908,0.55625,0.49107,0.39787,0.28701,0.22865,0.13929,0.06377,0.21092,0.03022,26
0.1944,0.08724,0.16313,0.15068,0.23639,0.02404,0.41802,0.33829,0.14438,0.62991,0.18779,0.63361,1.02835,0.21569,0.15703,0.13183,0.76946,0.16344,0.65356,1.19294,0.55399,0.4918,0.40018,0.28958,0.23118,0.1412,0.06478,0.21454,0.03001,26
0.198,0.0878,0.16438,0.15197,0.23774,0.02466,0.42303,0.34014,0.14551,0.6464,0.19052,0.64288,1.02868,0.21881,0.15776,0.13354,0.77763,0.16367,0.65206,1.19484,0.5517,0.49243,0.4024,0.29208,0.23366,0.14308,0.06578,0.21815,0.02981,26
0.2016,0.08838,0.16556,0.15319,0.23909,0.02525,0.42759,0.34155,0.14656,0.66227,0.19322,0.65204,1.02899,0.22191,0.15843,0.13522,0.78565,0.1639,0.65054,1.1965,0.54938,0.49298,0.40453,0.29451,0.23609,0.14493,0.06677,0.22175,0.02961,26
0.2052,0.08896,0.16665,0.15433,0.24043,0.02582,0.43172,0.34255,0.14755,0.67749,0.19589,0.66107,1.0293,0.22496,0.15904,0.13689,0.79352,0.16412,0.64901,1.19795,0.54705,0.49345,0.40659,0.29689,0.23847,0.14677,0.06776,0.22534,0.0294,26
0.2088,0.08955,0.16767,0.1554,0.24177,0.02637,0.43541,0.34316,0.14848,0.69203,0.19853,0.66998,1.0296,0.22798,0.15961,0.13852,0.80125,0.16433,0.64746,1.19922,0.5447,0.49385,0.40856,0.2992,0.24081,0.14858,0.06874,0.22892,0.0292,26
0.2124,0.09014,0.16862,0.1564,0.24311,0.0269,0.43869,0.34338,0.14934,0.70587,0.20114,0.67877,1.02989,0.23096,0.16013,0.14014,0.80884,0.16454,0.64592,1.20031,0.54236,0.4942,0.41047,0.30146,0.2431,0.15036,0.06971,0.2325,0.029,26
0.216,0.09074,0.16949,0.15733,0.24443,0.0274,0.44157,0.34324,0.15014,0.71898,0.20371,0.68744,1.03017,0.2339,0.16059,0.14173,0.8163,0.16475,0.64438,1.20125,0.54003,0.49449,0.41231,0.30367,0.24536,0.15213,0.07067,0.23606,0.0288,26
0.2196,0.09134,0.1703,0.15819,0.24575,0.02788,0.44406,0.34276,0.15088,0.73135,0.20626,0.69599,1.03045,0.23681,0.16102,0.1433,0.82362,0.16495,0.64284,1.20206,0.5377,0.49473,0.41409,0.30582,0.24757,0.15387,0.07163,0.23962,0.02861,26
0.2232,0.09195,0.17104,0.15899,0.24706,0.02833,0.44618,0.34196,0.15156,0.74297,0.20877,0.70442,1.03072,0.23968,0.16141,0.14485,0.83082,0.16516,0.64133,1.20274,0.5354,0.49493,0.41581,0.30793,0.24974,0.15559,0.07259,0.24318,0.02841,26
0.2268,0.09256,0.17172,0.15973,0.24836,0.02876,0.44795,0.34087,0.15219,0.75384,0.21124,0.71272,1.03098,0.2425,0.16175,0.14638,0.83789,0.16536,0.63983,1.20333,0.53312,0.4951,0.41748,0.30999,0.25187,0.1573,0.07353,0.24672,0.02821,26
0.2304,0.09318,0.17235,0.16041,0.24966,0.02917,0.44939,0.3395,0.15277,0.76395,0.21368,0.72091,1.03124,0.24529,0.16206,0.14789,0.84485,0.16556,0.63836,1.20382,0.53087,0.49523,0.4191,0.31201,0.25398,0.15898,0.07447,0.25026,0.02802,26
0.234,0.09381,0.17292,0.16104,0.25094,0.02955,0.4505,0.33789,0.1533,0.7733,0.21609,0.72897,1.03149,0.24804,0.16234,0.14938,0.85169,0.16576,0.63693,1.20424,0.52866,0.49535,0.42068,0.31399,0.25604,0.16064,0.07541,0.25379,0.02783,26
0.2376,0.09443,0.17345,0.16161,0.25222,0.02991,0.45133,0.33605,0.15379,0.7819,0.21847,0.73691,1.03173,0.25075,0.16259,0.15086,0.85842,0.16596,0.63552,1.2046,0.52649,0.49544,0.42221,0.31593,0.25808,0.16229,0.07634,0.25732,0.02764,26
0.2412,0.09507,0.17394,0.16214,0.25348,0.03025,0.45188,0.334,0.15424,0.78976,0.22081,0.74473,1.03196,0.25342,0.16281,0.15231,0.86504,0.16616,0.63415,1.20492,0.52436,0.49552,0.42371,0.31784,0.26008,0.16392,0.07726,0.26084,0.02744,26
0.2448,0.09571,0.17438,0.16263,0.25474,0.03057,0.45217,0.33176,0.15466,0.79688,0.22312,0.75242,1.03219,0.25606,0.16301,0.15375,0.87156,0.16637,0.63283,1.2052,0.52228,0.4956,0.42518,0.31971,0.26206,0.16554,0.07818,0.26436,0.02725,26
0.2484,0.09635,0.1748,0.16308,0.25598,0.03087,0.45223,0.32936,0.15504,0.8033,0.22539,0.76,1.03241,0.25865,0.16318,0.15518,0.87798,0.16658,0.63155,1.20546,0.52025,0.49567,0.42661,0.32155,0.26401,0.16714,0.07909,0.26787,0.02707,26
0.252,0.097,0.17518,0.16349,0.25722,0.03115,0.45207,0.32681,0.1554,0.80901,0.22762,0.76745,1.03262,0.2612,0.16333,0.15658,0.88429,0.16679,0.63031,1.2057,0.51827,0.49573,0.42802,0.32337,0.26593,0.16872,0.08,0.27138,0.02688,26
0.2556,0.09766,0.17553,0.16387,0.25845,0.03141,0.45172,0.32414,0.15573,0.81405,0.22983,0.77478,1.03283,0.26371,0.16347,0.15798,0.89052,0.16701,0.62913,1.20595,0.51635,0.49581,0.42941,0.32516,0.26783,0.17029,0.08091,0.27489,0.02669,26
0.2592,0.09832,0.17587,0.16422,0.25967,0.03165,0.4512,0.32135,0.15604,0.81842,0.23199,0.78199,1.03303,0.26618,0.16358,0.15936,0.89665,0.16723,0.628,1.2062,0.51449,0.49589,0.43078,0.32692,0.26971,0.17184,0.08181,0.27839,0.0265,26
0.2628,0.09899,0.17618,0.16456,0.26088,0.03188,0.45052,0.31847,0.15634,0.82216,0.23413,0.78908,1.03323,0.26861,0.16369,0.16072,0.9027,0.16747,0.62693,1.20647,0.5127,0.49598,0.43213,0.32866,0.27157,0.17339,0.0827,0.28189,0.02631,26
0.2664,0.09967,0.17648,0.16487,0.26209,0.03209,0.44971,0.3155,0.15662,0.82529,0.23622,0.79605,1.03341,0.27099,0.16378,0.16207,0.90866,0.1677,0.62591,1.20677,0.51096,0.49608,0.43346,0.33039,0.2734,0.17492,0.08359,0.28538,0.02613,26
0.27,0.10035,0.17677,0.16517,0.26328,0.03229,0.44878,0.31247,0.15689,0.82784,0.23828,0.8029,1.0336,0.27334,0.16387,0.16341,0.91453,0.16795,0.62496,1.2071,0.50929,0.4962,0.43478,0.33209,0.27522,0.17643,0.08448,0.28887,0.02594,26
0.2736,0.10105,0.17706,0.16546,0.26448,0.03248,0.44774,0.30939,0.15716,0.82982,0.24031,0.80963,1.03378,0.27565,0.16394,0.16474,0.92033,0.1682,0.62406,1.20747,0.50769,0.49634,0.4361,0.33378,0.27702,0.17794,0.08537,0.29237,0.02575,26
0.2772,0.10175,0.17734,0.16573,0.26567,0.03265,0.44663,0.30626,0.15742,0.83127,0.2423,0.81624,1.03395,0.27791,0.16401,0.16606,0.92605,0.16847,0.62323,1.20789,0.50616,0.49651,0.43741,0.33546,0.27881,0.17944,0.08625,0.29586,0.02557,26
0.2808,0.10246,0.17762,0.16601,0.26685,0.03282,0.44545,0.3031,0.15769,0.83222,0.24425,0.82273,1.03412,0.28013,0.16407,0.16736,0.93169,0.16874,0.62247,1.20837,0.50469,0.4967,0.43871,0.33712,0.28058,0.18092,0.08712,0.29934,0.02538,26
0.2844,0.10318,0.1779,0.16628,0.26803,0.03297,0.44422,0.29991,0.15796,0.83269,0.24617,0.82911,1.03428,0.28231,0.16414,0.16866,0.93727,0.16902,0.62177,1.20891,0.5033,0.49691,0.44002,0.33877,0.28233,0.1824,0.088,0.30283,0.02519,26
0.288,0.10391,0.17818,0.16656,0.2692,0.03312,0.44295,0.29671,0.15823,0.83271,0.24805,0.83537,1.03443,0.28445,0.1642,0.16995,0.94277,0.16932,0.62113,1.20952,0.50198,0.49716,0.44132,0.34041,0.28408,0.18387,0.08887,0.30632,0.02501,26
0.2916,0.10466,0.17848,0.16684,0.27037,0.03325,0.44167,0.2935,0.15852,0.83231,0.24989,0.84151,1.03459,0.28655,0.16426,0.17122,0.9482,0.16962,0.62057,1.2102,0.50073,0.49744,0.44262,0.34205,0.28581,0.18533,0.08973,0.3098,0.02482,26
0.2952,0.10541,0.17878,0.16713,0.27154,0.03338,0.44038,0.29029,0.15881,0.83152,0.2517,0.84753,1.03473,0.2886,0.16433,0.17249,0.95357,0.16994,0.62007,1.21096,0.49955,0.49775,0.44393,0.34367,0.28753,0.18678,0.0906,0.31328,0.02463,26
0.2988,0.10618,0.1791,0.16743,0.27271,0.03351,0.43909,0.28709,0.15912,0.83036,0.25347,0.85344,1.03488,0.29062,0.16439,0.17375,0.95888,0.17027,0.61964,1.2118,0.49845,0.49809,0.44525,0.3453,0.28925,0.18822,0.09146,0.31676,0.02444,26
0.3024,0.10696,0.17944,0.16774,0.27388,0.03363,0.43783,0.28389,0.15945,0.82888,0.2552,0.85924,1.03501,0.29259,0.16447,0.175,0.96412,0.17061,0.61928,1.21272,0.49741,0.49848,0.44657,0.34691,0.29095,0.18966,0.09232,0.32024,0.02425,26
0.306,0.10775,0.17979,0.16806,0.27504,0.03375,0.4366,0.28072,0.15979,0.82708,0.2569,0.86492,1.03515,0.29452,0.16455,0.17625,0.9693,0.17096,0.61899,1.21374,0.49645,0.49889,0.4479,0.34853,0.29265,0.19109,0.09318,0.32372,0.02407,26
0.3096,0.10856,0.18016,0.16841,0.2762,0.03386,0.43541,0.27756,0.16016,0.825,0.25855,0.87048,1.03527,0.2964,0.16464,0.17748,0.97442,0.17132,0.61876,1.21484,0.49556,0.49935,0.44925,0.35015,0.29434,0.19251,0.09403,0.3272,0.02388,26
0.3132,0.10937,0.18055,0.16877,0.27737,0.03397,0.43427,0.27442,0.16055,0.82267,0.26018,0.87594,1.0354,0.29825,0.16473,0.17871,0.97949,0.17169,0.6186,1.21605,0.49474,0.49984,0.4506,0.35176,0.29603,0.19393,0.09488,0.33068,0.02369,26
0.3168,0.11021,0.18097,0.16916,0.27853,0.03408,0.4332,0.27131,0.16096,0.82012,0.26176,0.88127,1.03552,0.30005,0.16484,0.17994,0.9845,0.17208,0.61851,1.21734,0.49398,0.50038,0.45197,0.35338,0.29771,0.19534,0.09573,0.33416,0.02349,26
0.3204,0.11106,0.18141,0.16957,0.27969,0.03419,0.43219,0.26823,0.1614,0.81736,0.26331,0.8865,1.03564,0.30181,0.16496,0.18115,0.98945,0.17248,0.61848,1.21874,0.4933,0.50095,0.45335,0.35499,0.29939,0.19675,0.09658,0.33763,0.0233,26
0.324,0.11192,0.18188,0.17001,0.28085,0.03431,0.43127,0.26518,0.16187,0.81443,0.26482,0.89162,1.03575,0.30352,0.16509,0.18236,0.99435,0.17288,0.61852,1.22024,0.49269,0.50157,0.45474,0.35661,0.30106,0.19815,0.09742,0.3411,0.02311,26
0.3276,0.11281,0.18238,0.17048,0.28202,0.03442,0.43044,0.26217,0.16236,0.81134,0.26629,0.89662,1.03586,0.3052,0.16523,0.18357,0.9992,0.1733,0.61863,1.22185,0.49214,0.50223,0.45615,0.35824,0.30273,0.19955,0.09826,0.34457,0.02292,26
0.3312,0.1137,0.18291,0.17097,0.28318,0.03453,0.4297,0.2592,0.16289,0.80813,0.26772,0.90151,1.03596,0.30683,0.16539,0.18477,1.004,0.17373,0.6188,1.22356,0.49166,0.50293,0.45758,0.35986,0.3044,0.20095,0.09911,0.34804,0.02272,26
0.3348,0.11462,0.18347,0.1715,0.28435,0.03465,0.42906,0.25627,0.16345,0.80482,0.26912,0.9063,1.03607,0.30842,0.16556,0.18596,1.00875,0.17417,0.61903,1.22538,0.49125,0.50367,0.45903,0.3615,0.30606,0.20234,0.09994,0.35151,0.02253,26
0.3384,0.11556,0.18407,0.17205,0.28551,0.03477,0.42853,0.25339,0.16404,0.80142,0.27048,0.91097,1.03616,0.30996,0.16575,0.18715,1.01345,0.17463,0.61932,1.2273,0.4909,0.50446,0.46049,0.36314,0.30773,0.20372,0.10078,0.35497,0.02233,26
0.342,0.11651,0.1847,0.17265,0.28668,0.03489,0.42811,0.25055,0.16467,0.79796,0.2718,0.91553,1.03626,0.31146,0.16595,0.18833,1.0181,0.17509,0.61968,1.22934,0.49062,0.50529,0.46198,0.36478,0.30939,0.2051,0.10161,0.35843,0.02214,26
0.3456,0.11748,0.18536,0.17327,0.28785,0.03502,0.4278,0.24776,0.16533,0.79447,0.27308,0.91999,1.03635,0.31292,0.16617,0.18951,1.02271,0.17557,0.6201,1.23149,0.4904,0.50616,0.46348,0.36643,0.31106,0.20648,0.10245,0.36188,0.02194,26
0.3492,0.11847,0.18606,0.17394,0.28901,0.03515,0.42762,0.24503,0.16603,0.79095,0.27433,0.92434,1.03644,0.31434,0.16641,0.19069,1.02726,0.17606,0.62058,1.23374,0.49024,0.50708,0.465,0.36809,0.31272,0.20786,0.10328,0.36533,0.02174,26
0.3528,0.11949,0.1868,0.17464,0.29019,0.03529,0.42755,0.24235,0.16677,0.78743,0.27553,0.92858,1.03653,0.31571,0.16667,0.19185,1.03178,0.17656,0.62113,1.23611,0.49015,0.50804,0.46655,0.36976,0.31438,0.20923,0.1041,0.36877,0.02154,26
0.3564,0.12052,0.18758,0.17538,0.29136,0.03543,0.42761,0.23972,0.16754,0.78393,0.2767,0.93271,1.03661,0.31704,0.16695,0.19302,1.03624,0.17707,0.62173,1.23859,0.49012,0.50905,0.46812,0.37143,0.31605,0.2106,0.10493,0.37221,0.02134,26
0.36,0.12158,0.1884,0.17617,0.29253,0.03558,0.4278,0.23716,0.16836,0.78047,0.27783,0.93673,1.03669,0.31832,0.16725,0.19417,1.04066,0.17759,0.62239,1.24119,0.49015,0.5101,0.46971,0.37312,0.31771,0.21197,0.10575,0.37564,0.02114,26
0.3636,0.12266,0.18927,0.17699,0.2937,0.03573,0.42811,0.23466,0.16922,0.77705,0.27892,0.94065,1.03677,0.31956,0.16756,0.19533,1.04504,0.17812,0.62311,1.2439,0.49025,0.51119,0.47132,0.37481,0.31938,0.21333,0.10657,0.37907,0.02094,26
0.3672,0.12376,0.19017,0.17786,0.29488,0.03589,0.42855,0.23223,0.17012,0.7737,0.27997,0.94446,1.03684,0.32076,0.1679,0.19648,1.04937,0.17866,0.62388,1.24672,0.4904,0.51233,0.47295,0.37651,0.32105,0.21469,0.10739,0.38248,0.02074,26
0.3708,0.12489,0.19112,0.17877,0.29606,0.03606,0.42912,0.22987,0.17106,0.77043,0.28099,0.94816,1.03692,0.32191,0.16826,0.19762,1.05366,0.17922,0.62471,1.24965,0.49061,0.51351,0.47461,0.37823,0.32272,0.21605,0.1082,0.38589,0.02054,26
0.3744,0.12604,0.19211,0.17973,0.29723,0.03623,0.42981,0.22758,0.17205,0.76725,0.28196,0.95176,1.03698,0.32303,0.16865,0.19876,1.0579,0.17979,0.6256,1.2527,0.49088,0.51474,0.47629,0.37995,0.32439,0.2174,0.10902,0.38928,0.02033,26
0.378,0.12722,0.19315,0.18073,0.29841,0.0364,0.43063,0.22537,0.17309,0.76417,0.2829,0.95525,1.03705,0.32409,0.16905,0.19989,1.0621,0.18036,0.62655,1.25586,0.4912,0.51601,0.47799,0.38168,0.32606,0.21876,0.10983,0.39267,0.02013,26
0.3816,0.12842,0.19424,0.18178,0.29959,0.03658,0.43157,0.22323,0.17417,0.76122,0.2838,0.95863,1.03712,0.32512,0.16948,0.20102,1.06626,0.18095,0.62754,1.25913,0.49159,0.51732,0.47972,0.38342,0.32774,0.2201,0.11063,0.39604,0.01992,26
0.3852,0.12965,0.19537,0.18288,0.30077,0.03677,0.43263,0.22118,0.17529,0.75838,0.28465,0.96191,1.03718,0.32609,0.16992,0.20214,1.07037,0.18155,0.62859,1.26251,0.49203,0.51868,0.48147,0.38518,0.32942,0.22145,0.11144,0.3994,0.01972,26
